,ClassNumber,ClassLetter,Subgroup,LessonName,TeacherID,Week,Weekday,StartHour,StartMinute,EndHour,EndMinute,Room,Required,Teacher
295,8,б,англ. Светлана Николаевна,химия,1,0,1,12,30,13,10,2,True,Некто
296,8,в,англ. Татьяна Петровна,ИЗО,1,0,1,12,30,13,10,7,True,Некто
297,8,в,англ. Светлана Николаевна,ИЗО,1,0,1,12,30,13,10,7,True,Некто
298,9,а,англ. Татьяна Петровна,информатика и ИКТ,1,0,1,12,30,13,10,13,True,Некто
299,9,а,англ. Светлана Николаевна,информатика и ИКТ,1,0,1,12,30,13,10,15,True,Некто
300,9,б,англ. Татьяна Петровна,русский язык,1,0,1,12,30,13,10,5,True,Некто
301,9,б,англ. Светлана Николаевна,русский язык,1,0,1,12,30,13,10,5,True,Некто
302,9,в,англ. Татьяна Петровна,алгебра,1,0,1,12,30,13,10,11,True,Некто
303,9,в,англ. Светлана Николаевна,алгебра,1,0,1,12,30,13,10,11,True,Некто
304,10,а,англ. Татьяна Петровна,английский язык,1,0,1,12,30,13,10,8,True,Некто
305,10,а,англ. Светлана Николаевна,английский язык,1,0,1,12,30,13,10,9,True,Некто
306,10,б,англ. Татьяна Петровна,физика,1,0,1,12,30,13,10,14,True,Некто
307,10,б,англ. Светлана Николаевна,физика,1,0,1,12,30,13,10,14,True,Некто
308,10,в,англ. Татьяна Петровна,право,1,0,1,12,30,13,10,6,True,Некто
309,10,в,англ. Светлана Николаевна,право,1,0,1,12,30,13,10,6,True,Некто
310,11,а,англ. Татьяна Петровна,физика,1,0,1,12,30,13,10,4,True,Некто
311,11,а,англ. Светлана Николаевна,физика,1,0,1,12,30,13,10,4,True,Некто
312,11,б,англ. Татьяна Петровна,физическая культура,1,0,1,12,30,13,10,,True,Некто
313,11,б,англ. Светлана Николаевна,физическая культура,1,0,1,12,30,13,10,,True,Некто
314,11,в,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,1,12,30,13,10,10,False,Некто
315,11,в,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,1,12,30,13,10,10,False,Некто
316,8,а,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,1,13,20,14,00,2,False,Некто
317,8,а,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,1,13,20,14,00,2,False,Некто
318,8,б,англ. Татьяна Петровна,Создай электронный фотоальбом друзей,1,0,1,13,20,14,00,13,False,Некто
319,8,б,англ. Светлана Николаевна,Создай электронный фотоальбом друзей,1,0,1,13,20,14,00,13,False,Некто
320,9,в,англ. Татьяна Петровна,Проектная деятельность,1,0,1,13,20,14,00,11,False,Некто
321,9,в,англ. Светлана Николаевна,Проектная деятельность,1,0,1,13,20,14,00,11,False,Некто
322,10,а,англ. Татьяна Петровна,Практическая грамматика,1,0,1,13,20,14,00,12,False,Некто
323,10,а,англ. Светлана Николаевна,Практическая грамматика,1,0,1,13,20,14,00,12,False,Некто
324,10,б,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,1,13,20,14,00,14,False,Некто
325,10,б,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,1,13,20,14,00,14,False,Некто
326,10,в,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,1,13,20,14,00,10,False,Некто
327,10,в,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,1,13,20,14,00,10,False,Некто
328,11,а,англ. Татьяна Петровна,физическая культура,1,0,1,13,20,14,00,,True,Некто
329,11,а,англ. Светлана Николаевна,физическая культура,1,0,1,13,20,14,00,,True,Некто
330,11,б,англ. Татьяна Петровна,Человек и современные проблемы развития общества,1,0,1,13,20,14,00,7,False,Некто
331,11,б,англ. Светлана Николаевна,Человек и современные проблемы развития общества,1,0,1,13,20,14,00,7,False,Некто
332,11,в,англ. Татьяна Петровна,Проблемы теории государства и права,1,0,1,13,20,14,00,6,False,Некто
333,11,в,англ. Светлана Николаевна,Проблемы теории государства и права,1,0,1,13,20,14,00,6,False,Некто
334,8,а,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,1,14,05,14,45,2,False,Некто
335,8,а,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,1,14,05,14,45,2,False,Некто
336,8,б,англ. Татьяна Петровна,Создай электронный фотоальбом друзей,1,0,1,14,05,14,45,13,False,Некто
337,8,б,англ. Светлана Николаевна,Создай электронный фотоальбом друзей,1,0,1,14,05,14,45,13,False,Некто
338,9,в,англ. Татьяна Петровна,Проектная деятельность,1,0,1,14,05,14,45,11,False,Некто
339,9,в,англ. Светлана Николаевна,Проектная деятельность,1,0,1,14,05,14,45,11,False,Некто
340,10,а,англ. Татьяна Петровна,Практическая грамматика,1,0,1,14,05,14,45,12,False,Некто
341,10,а,англ. Светлана Николаевна,Практическая грамматика,1,0,1,14,05,14,45,12,False,Некто
342,10,б,англ. Татьяна Петровна,Решение физических задач с техническим содержанием,1,0,1,14,05,14,45,14,False,Некто
343,10,б,англ. Светлана Николаевна,Решение физических задач с техническим содержанием,1,0,1,14,05,14,45,14,False,Некто
344,10,в,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,1,14,05,14,45,10,False,Некто
345,10,в,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,1,14,05,14,45,10,False,Некто
346,11,а,англ. Татьяна Петровна,физическая культура,1,0,1,14,05,14,45,,True,Некто
347,11,а,англ. Светлана Николаевна,физическая культура,1,0,1,14,05,14,45,,True,Некто
348,11,б,англ. Татьяна Петровна,Человек и современные проблемы развития общества,1,0,1,14,05,14,45,7,False,Некто
349,11,б,англ. Светлана Николаевна,Человек и современные проблемы развития общества,1,0,1,14,05,14,45,7,False,Некто
350,11,в,англ. Татьяна Петровна,Проблемы теории государства и права,1,0,1,14,05,14,45,6,False,Некто
351,11,в,англ. Светлана Николаевна,Проблемы теории государства и права,1,0,1,14,05,14,45,6,False,Некто
352,8,а,англ. Татьяна Петровна,английский язык,1,0,2,8,00,8,40,8,True,Некто
353,8,а,англ. Светлана Николаевна,английский язык,1,0,2,8,00,8,40,9,True,Некто
354,8,б,англ. Татьяна Петровна,алгебра,1,0,2,8,00,8,40,10,True,Некто
355,8,б,англ. Светлана Николаевна,алгебра,1,0,2,8,00,8,40,10,True,Некто
356,8,в,англ. Татьяна Петровна,химия,1,0,2,8,00,8,40,2,True,Некто
357,8,в,англ. Светлана Николаевна,химия,1,0,2,8,00,8,40,2,True,Некто
358,9,а,англ. Татьяна Петровна,физическая культура,1,0,2,8,00,8,40,,True,Некто
359,9,а,англ. Светлана Николаевна,физическая культура,1,0,2,8,00,8,40,,True,Некто
360,9,б,англ. Татьяна Петровна,физика,1,0,2,8,00,8,40,14,True,Некто
361,9,б,англ. Светлана Николаевна,физика,1,0,2,8,00,8,40,14,True,Некто
362,9,в,англ. Татьяна Петровна,геометрия,1,0,2,8,00,8,40,5,True,Некто
363,9,в,англ. Светлана Николаевна,геометрия,1,0,2,8,00,8,40,5,True,Некто
364,10,а,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,8,00,8,40,4,True,Некто
365,10,а,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,8,00,8,40,4,True,Некто
366,10,б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,8,00,8,40,13,True,Некто
367,10,б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,8,00,8,40,15,True,Некто
368,10,в,англ. Татьяна Петровна,астрономия,1,0,2,8,00,8,40,7,True,Некто
369,10,в,англ. Светлана Николаевна,астрономия,1,0,2,8,00,8,40,7,True,Некто
370,11,а,англ. Татьяна Петровна,история,1,0,2,8,00,8,40,6,True,Некто
371,11,а,англ. Светлана Николаевна,история,1,0,2,8,00,8,40,6,True,Некто
372,11,б,англ. Татьяна Петровна,обществознание,1,0,2,8,00,8,40,11,True,Некто
373,11,б,англ. Светлана Николаевна,обществознание,1,0,2,8,00,8,40,11,True,Некто
374,8,а,англ. Татьяна Петровна,английский язык,1,0,2,8,50,9,30,8,True,Некто
375,8,а,англ. Светлана Николаевна,английский язык,1,0,2,8,50,9,30,9,True,Некто
376,8,б,англ. Татьяна Петровна,алгебра,1,0,2,8,50,9,30,10,True,Некто
377,8,б,англ. Светлана Николаевна,алгебра,1,0,2,8,50,9,30,10,True,Некто
378,8,в,англ. Татьяна Петровна,химия,1,0,2,8,50,9,30,2,True,Некто
379,8,в,англ. Светлана Николаевна,химия,1,0,2,8,50,9,30,2,True,Некто
380,9,а,англ. Татьяна Петровна,физическая культура,1,0,2,8,50,9,30,,True,Некто
381,9,а,англ. Светлана Николаевна,физическая культура,1,0,2,8,50,9,30,,True,Некто
382,9,б,англ. Татьяна Петровна,физика,1,0,2,8,50,9,30,14,True,Некто
383,9,б,англ. Светлана Николаевна,физика,1,0,2,8,50,9,30,14,True,Некто
384,9,в,англ. Татьяна Петровна,геометрия,1,0,2,8,50,9,30,5,True,Некто
385,9,в,англ. Светлана Николаевна,геометрия,1,0,2,8,50,9,30,5,True,Некто
386,10,а,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,8,50,9,30,4,True,Некто
387,10,а,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,8,50,9,30,4,True,Некто
388,10,б,англ. Татьяна Петровна,информатика и ИКТ,1,0,2,8,50,9,30,13,True,Некто
389,10,б,англ. Светлана Николаевна,информатика и ИКТ,1,0,2,8,50,9,30,15,True,Некто
390,10,в,англ. Татьяна Петровна,астрономия,1,0,2,8,50,9,30,7,True,Некто
391,10,в,англ. Светлана Николаевна,астрономия,1,0,2,8,50,9,30,7,True,Некто
392,11,а,англ. Татьяна Петровна,история,1,0,2,8,50,9,30,6,True,Некто
393,11,а,англ. Светлана Николаевна,история,1,0,2,8,50,9,30,6,True,Некто
394,11,б,англ. Татьяна Петровна,обществознание,1,0,2,8,50,9,30,11,True,Некто
395,11,б,англ. Светлана Николаевна,обществознание,1,0,2,8,50,9,30,11,True,Некто
396,8,а,англ. Татьяна Петровна,химия,1,0,2,9,45,10,25,2,True,Некто
397,8,а,англ. Светлана Николаевна,химия,1,0,2,9,45,10,25,2,True,Некто
398,8,б,англ. Татьяна Петровна,информатика и информационные технологии,1,0,2,9,45,10,25,13,True,Некто
399,8,б,англ. Светлана Николаевна,информатика и информационные технологии,1,0,2,9,45,10,25,15,True,Некто
400,8,в,англ. Татьяна Петровна,английский язык,1,0,2,9,45,10,25,8,True,Некто
401,8,в,англ. Светлана Николаевна,английский язык,1,0,2,9,45,10,25,9,True,Некто
402,9,а,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,5,True,Некто
403,9,а,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,5,True,Некто
404,9,б,англ. Татьяна Петровна,физическая культура,1,0,2,9,45,10,25,,True,Некто
405,9,б,англ. Светлана Николаевна,физическая культура,1,0,2,9,45,10,25,,True,Некто
406,9,в,англ. Татьяна Петровна,физика,1,0,2,9,45,10,25,14,True,Некто
407,9,в,англ. Светлана Николаевна,физика,1,0,2,9,45,10,25,14,True,Некто
408,10,а,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,9,45,10,25,4,True,Некто
409,10,а,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,9,45,10,25,4,True,Некто
410,10,б,англ. Татьяна Петровна,астрономия,1,0,2,9,45,10,25,7,True,Некто
411,10,б,англ. Светлана Николаевна,астрономия,1,0,2,9,45,10,25,7,True,Некто
412,10,в,англ. Татьяна Петровна,Практическая грамматика,1,0,2,9,45,10,25,12,False,Некто
413,10,в,англ. Светлана Николаевна,Практическая грамматика,1,0,2,9,45,10,25,12,False,Некто
414,11,а,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,11,True,Некто
415,11,а,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,11,True,Некто
416,11,б,англ. Татьяна Петровна,история,1,0,2,9,45,10,25,6,True,Некто
417,11,б,англ. Светлана Николаевна,история,1,0,2,9,45,10,25,6,True,Некто
418,11,в,англ. Татьяна Петровна,геометрия,1,0,2,9,45,10,25,10,True,Некто
419,11,в,англ. Светлана Николаевна,геометрия,1,0,2,9,45,10,25,10,True,Некто
420,8,а,англ. Татьяна Петровна,химия,1,0,2,10,45,11,25,2,True,Некто
421,8,а,англ. Светлана Николаевна,химия,1,0,2,10,45,11,25,2,True,Некто
422,8,б,англ. Татьяна Петровна,информатика и информационные технологии,1,0,2,10,45,11,25,13,True,Некто
423,8,б,англ. Светлана Николаевна,информатика и информационные технологии,1,0,2,10,45,11,25,15,True,Некто
424,8,в,англ. Татьяна Петровна,английский язык,1,0,2,10,45,11,25,8,True,Некто
425,8,в,англ. Светлана Николаевна,английский язык,1,0,2,10,45,11,25,9,True,Некто
426,9,а,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,5,True,Некто
427,9,а,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,5,True,Некто
428,9,б,англ. Татьяна Петровна,физическая культура,1,0,2,10,45,11,25,,True,Некто
429,9,б,англ. Светлана Николаевна,физическая культура,1,0,2,10,45,11,25,,True,Некто
430,9,в,англ. Татьяна Петровна,физика,1,0,2,10,45,11,25,14,True,Некто
431,9,в,англ. Светлана Николаевна,физика,1,0,2,10,45,11,25,14,True,Некто
432,10,а,англ. Татьяна Петровна,алгебра и начала анализа,1,0,2,10,45,11,25,4,True,Некто
433,10,а,англ. Светлана Николаевна,алгебра и начала анализа,1,0,2,10,45,11,25,4,True,Некто
434,10,б,англ. Татьяна Петровна,астрономия,1,0,2,10,45,11,25,7,True,Некто
435,10,б,англ. Светлана Николаевна,астрономия,1,0,2,10,45,11,25,7,True,Некто
436,10,в,англ. Татьяна Петровна,Практическая грамматика,1,0,2,10,45,11,25,12,False,Некто
437,10,в,англ. Светлана Николаевна,Практическая грамматика,1,0,2,10,45,11,25,12,False,Некто
438,11,а,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,11,True,Некто
439,11,а,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,11,True,Некто
440,11,б,англ. Татьяна Петровна,история,1,0,2,10,45,11,25,6,True,Некто
441,11,б,англ. Светлана Николаевна,история,1,0,2,10,45,11,25,6,True,Некто
442,11,в,англ. Татьяна Петровна,геометрия,1,0,2,10,45,11,25,10,True,Некто
443,11,в,англ. Светлана Николаевна,геометрия,1,0,2,10,45,11,25,10,True,Некто
444,8,а,англ. Татьяна Петровна,информатика и информационные технологии,1,0,2,11,40,12,20,13,True,Некто
445,8,а,англ. Светлана Николаевна,информатика и информационные технологии,1,0,2,11,40,12,20,15,True,Некто
446,8,б,англ. Татьяна Петровна,английский язык,1,0,2,11,40,12,20,8,True,Некто
447,8,б,англ. Светлана Николаевна,английский язык,1,0,2,11,40,12,20,9,True,Некто
448,8,в,англ. Татьяна Петровна,алгебра,1,0,2,11,40,12,20,10,True,Некто
449,8,в,англ. Светлана Николаевна,алгебра,1,0,2,11,40,12,20,10,True,Некто
450,9,а,англ. Татьяна Петровна,физика,1,0,2,11,40,12,20,14,True,Некто
451,9,а,англ. Светлана Николаевна,физика,1,0,2,11,40,12,20,14,True,Некто
452,9,б,англ. Татьяна Петровна,геометрия,1,0,2,11,40,12,20,5,True,Некто
453,9,б,англ. Светлана Николаевна,геометрия,1,0,2,11,40,12,20,5,True,Некто
454,9,в,англ. Татьяна Петровна,химия,1,0,2,11,40,12,20,2,True,Некто
455,9,в,англ. Светлана Николаевна,химия,1,0,2,11,40,12,20,2,True,Некто
456,10,а,англ. Татьяна Петровна,физическая культура,1,0,2,11,40,12,20,,True,Некто
457,10,а,англ. Светлана Николаевна,физическая культура,1,0,2,11,40,12,20,,True,Некто
458,10,б,англ. Татьяна Петровна,Практическая грамматика,1,0,2,11,40,12,20,12,False,Некто
459,10,б,англ. Светлана Николаевна,Практическая грамматика,1,0,2,11,40,12,20,12,False,Некто
460,11,а,англ. Татьяна Петровна,физика,1,0,2,11,40,12,20,4,True,Некто
461,11,а,англ. Светлана Николаевна,физика,1,0,2,11,40,12,20,4,True,Некто
462,11,б,англ. Татьяна Петровна,геометрия,1,0,2,11,40,12,20,11,True,Некто
463,11,б,англ. Светлана Николаевна,геометрия,1,0,2,11,40,12,20,11,True,Некто
464,11,в,англ. Татьяна Петровна,история,1,0,2,11,40,12,20,6,True,Некто
465,11,в,англ. Светлана Николаевна,история,1,0,2,11,40,12,20,6,True,Некто
466,8,а,англ. Татьяна Петровна,информатика и информационные технологии,1,0,2,12,30,13,10,13,True,Некто
467,8,а,англ. Светлана Николаевна,информатика и информационные технологии,1,0,2,12,30,13,10,15,True,Некто
468,8,б,англ. Татьяна Петровна,английский язык,1,0,2,12,30,13,10,8,True,Некто
469,8,б,англ. Светлана Николаевна,английский язык,1,0,2,12,30,13,10,9,True,Некто
470,8,в,англ. Татьяна Петровна,алгебра,1,0,2,12,30,13,10,10,True,Некто
471,8,в,англ. Светлана Николаевна,алгебра,1,0,2,12,30,13,10,10,True,Некто
472,9,а,англ. Татьяна Петровна,физика,1,0,2,12,30,13,10,14,True,Некто
473,9,а,англ. Светлана Николаевна,физика,1,0,2,12,30,13,10,14,True,Некто
474,9,б,англ. Татьяна Петровна,геометрия,1,0,2,12,30,13,10,5,True,Некто
475,9,б,англ. Светлана Николаевна,геометрия,1,0,2,12,30,13,10,5,True,Некто
476,9,в,англ. Татьяна Петровна,химия,1,0,2,12,30,13,10,2,True,Некто
477,9,в,англ. Светлана Николаевна,химия,1,0,2,12,30,13,10,2,True,Некто
478,10,а,англ. Татьяна Петровна,физическая культура,1,0,2,12,30,13,10,,True,Некто
479,10,а,англ. Светлана Николаевна,физическая культура,1,0,2,12,30,13,10,,True,Некто
480,10,б,англ. Татьяна Петровна,Практическая грамматика,1,0,2,12,30,13,10,12,False,Некто
481,10,б,англ. Светлана Николаевна,Практическая грамматика,1,0,2,12,30,13,10,12,False,Некто
482,11,а,англ. Татьяна Петровна,физика,1,0,2,12,30,13,10,4,True,Некто
483,11,а,англ. Светлана Николаевна,физика,1,0,2,12,30,13,10,4,True,Некто
484,11,б,англ. Татьяна Петровна,геометрия,1,0,2,12,30,13,10,11,True,Некто
485,11,б,англ. Светлана Николаевна,геометрия,1,0,2,12,30,13,10,11,True,Некто
486,11,в,англ. Татьяна Петровна,история,1,0,2,12,30,13,10,6,True,Некто
487,11,в,англ. Светлана Николаевна,история,1,0,2,12,30,13,10,6,True,Некто
488,9,а,англ. Татьяна Петровна,Проектная деятельность,1,0,2,13,20,14,00,11,False,Некто
489,9,а,англ. Светлана Николаевна,Проектная деятельность,1,0,2,13,20,14,00,11,False,Некто
490,10,а,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,2,13,20,14,00,4,False,Некто
491,10,а,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,2,13,20,14,00,4,False,Некто
492,10,б,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,2,13,20,14,00,2,False,Некто
493,10,б,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,2,13,20,14,00,2,False,Некто
494,11,а,англ. Татьяна Петровна,Практическая грамматика,1,0,2,13,20,14,00,12,False,Некто
495,11,а,англ. Светлана Николаевна,Практическая грамматика,1,0,2,13,20,14,00,12,False,Некто
496,11,б,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,2,13,20,14,00,11,False,Некто
497,11,б,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,2,13,20,14,00,11,False,Некто
498,11,в,англ. Татьяна Петровна,Царства живой природы. Уровни жизни,1,0,2,13,20,14,00,5,False,Некто
499,11,в,англ. Светлана Николаевна,Царства живой природы. Уровни жизни,1,0,2,13,20,14,00,5,False,Некто
500,9,а,англ. Татьяна Петровна,Проектная деятельность,1,0,2,14,05,14,45,11,False,Некто
501,9,а,англ. Светлана Николаевна,Проектная деятельность,1,0,2,14,05,14,45,11,False,Некто
502,10,а,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,2,14,05,14,45,4,False,Некто
503,10,а,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,2,14,05,14,45,4,False,Некто
504,10,б,англ. Татьяна Петровна,Решение конкурсных задач по химии,1,0,2,14,05,14,45,2,False,Некто
505,10,б,англ. Светлана Николаевна,Решение конкурсных задач по химии,1,0,2,14,05,14,45,2,False,Некто
506,11,а,англ. Татьяна Петровна,Практическая грамматика,1,0,2,14,05,14,45,12,False,Некто
507,11,а,англ. Светлана Николаевна,Практическая грамматика,1,0,2,14,05,14,45,12,False,Некто
508,11,б,англ. Татьяна Петровна,Решение математических задач по управлению личными финансами,1,0,2,14,05,14,45,11,False,Некто
509,11,б,англ. Светлана Николаевна,Решение математических задач по управлению личными финансами,1,0,2,14,05,14,45,11,False,Некто
510,11,в,англ. Татьяна Петровна,Царства живой природы. Уровни жизни,1,0,2,14,05,14,45,5,False,Некто
511,11,в,англ. Светлана Николаевна,Царства живой природы. Уровни жизни,1,0,2,14,05,14,45,5,False,Некто
512,8,а,англ. Татьяна Петровна,география,1,0,3,8,00,8,40,7,True,Некто
513,8,а,англ. Светлана Николаевна,география,1,0,3,8,00,8,40,7,True,Некто
514,8,б,англ. Татьяна Петровна,русский язык,1,0,3,8,00,8,40,5,True,Некто
515,8,б,англ. Светлана Николаевна,русский язык,1,0,3,8,00,8,40,5,True,Некто
516,8,в,англ. Татьяна Петровна,обществознание,1,0,3,8,00,8,40,6,True,Некто
517,8,в,англ. Светлана Николаевна,обществознание,1,0,3,8,00,8,40,6,True,Некто
518,9,а,англ. Татьяна Петровна,русский язык,1,0,3,8,00,8,40,12,True,Некто
519,9,а,англ. Светлана Николаевна,русский язык,1,0,3,8,00,8,40,12,True,Некто
520,9,б,англ. Татьяна Петровна,алгебра,1,0,3,8,00,8,40,4,True,Некто
521,9,б,англ. Светлана Николаевна,алгебра,1,0,3,8,00,8,40,4,True,Некто
522,9,в,англ. Татьяна Петровна,английский язык,1,0,3,8,00,8,40,8,True,Некто
523,9,в,англ. Светлана Николаевна,английский язык,1,0,3,8,00,8,40,9,True,Некто
524,10,а,англ. Татьяна Петровна,биология,1,0,3,8,00,8,40,2,True,Некто
525,10,а,англ. Светлана Николаевна,биология,1,0,3,8,00,8,40,2,True,Некто
526,10,б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,00,8,40,10,True,Некто
527,10,б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,00,8,40,10,True,Некто
528,10,в,англ. Татьяна Петровна,физика,1,0,3,8,00,8,40,14,True,Некто
529,10,в,англ. Светлана Николаевна,физика,1,0,3,8,00,8,40,14,True,Некто
530,11,а,англ. Татьяна Петровна,физическая культура,1,0,3,8,00,8,40,,True,Некто
531,11,а,англ. Светлана Николаевна,физическая культура,1,0,3,8,00,8,40,,True,Некто
532,11,б,англ. Татьяна Петровна,психология,1,0,3,8,00,8,40,,True,Некто
533,11,б,англ. Светлана Николаевна,психология,1,0,3,8,00,8,40,,True,Некто
534,11,в,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,8,00,8,40,13,True,Некто
535,11,в,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,8,00,8,40,15,True,Некто
536,8,а,англ. Татьяна Петровна,география,1,0,3,8,50,9,30,7,True,Некто
537,8,а,англ. Светлана Николаевна,география,1,0,3,8,50,9,30,7,True,Некто
538,8,б,англ. Татьяна Петровна,русский язык,1,0,3,8,50,9,30,5,True,Некто
539,8,б,англ. Светлана Николаевна,русский язык,1,0,3,8,50,9,30,5,True,Некто
540,8,в,англ. Татьяна Петровна,обществознание,1,0,3,8,50,9,30,6,True,Некто
541,8,в,англ. Светлана Николаевна,обществознание,1,0,3,8,50,9,30,6,True,Некто
542,9,а,англ. Татьяна Петровна,русский язык,1,0,3,8,50,9,30,12,True,Некто
543,9,а,англ. Светлана Николаевна,русский язык,1,0,3,8,50,9,30,12,True,Некто
544,9,б,англ. Татьяна Петровна,алгебра,1,0,3,8,50,9,30,4,True,Некто
545,9,б,англ. Светлана Николаевна,алгебра,1,0,3,8,50,9,30,4,True,Некто
546,9,в,англ. Татьяна Петровна,английский язык,1,0,3,8,50,9,30,8,True,Некто
547,9,в,англ. Светлана Николаевна,английский язык,1,0,3,8,50,9,30,9,True,Некто
548,10,а,англ. Татьяна Петровна,биология,1,0,3,8,50,9,30,2,True,Некто
549,10,а,англ. Светлана Николаевна,биология,1,0,3,8,50,9,30,2,True,Некто
550,10,б,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,8,50,9,30,10,True,Некто
551,10,б,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,8,50,9,30,10,True,Некто
552,10,в,англ. Татьяна Петровна,физика,1,0,3,8,50,9,30,14,True,Некто
553,10,в,англ. Светлана Николаевна,физика,1,0,3,8,50,9,30,14,True,Некто
554,11,а,англ. Татьяна Петровна,физическая культура,1,0,3,8,50,9,30,,True,Некто
555,11,а,англ. Светлана Николаевна,физическая культура,1,0,3,8,50,9,30,,True,Некто
556,11,б,англ. Татьяна Петровна,психология,1,0,3,8,50,9,30,,True,Некто
557,11,б,англ. Светлана Николаевна,психология,1,0,3,8,50,9,30,,True,Некто
558,11,в,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,8,50,9,30,13,True,Некто
559,11,в,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,8,50,9,30,15,True,Некто
560,8,а,англ. Татьяна Петровна,биология,1,0,3,9,45,10,25,2,True,Некто
561,8,а,англ. Светлана Николаевна,биология,1,0,3,9,45,10,25,2,True,Некто
562,8,б,англ. Татьяна Петровна,обществознание,1,0,3,9,45,10,25,6,True,Некто
563,8,б,англ. Светлана Николаевна,обществознание,1,0,3,9,45,10,25,6,True,Некто
564,8,в,англ. Татьяна Петровна,география,1,0,3,9,45,10,25,7,True,Некто
565,8,в,англ. Светлана Николаевна,география,1,0,3,9,45,10,25,7,True,Некто
566,9,а,англ. Татьяна Петровна,алгебра,1,0,3,9,45,10,25,4,True,Некто
567,9,а,англ. Светлана Николаевна,алгебра,1,0,3,9,45,10,25,4,True,Некто
568,9,б,англ. Татьяна Петровна,английский язык,1,0,3,9,45,10,25,8,True,Некто
569,9,б,англ. Светлана Николаевна,английский язык,1,0,3,9,45,10,25,9,True,Некто
570,9,в,англ. Татьяна Петровна,литература,1,0,3,9,45,10,25,5,True,Некто
571,9,в,англ. Светлана Николаевна,литература,1,0,3,9,45,10,25,5,True,Некто
572,10,а,англ. Татьяна Петровна,литература,1,0,3,9,45,10,25,12,True,Некто
573,10,а,англ. Светлана Николаевна,литература,1,0,3,9,45,10,25,12,True,Некто
574,10,б,англ. Татьяна Петровна,физика,1,0,3,9,45,10,25,14,True,Некто
575,10,б,англ. Светлана Николаевна,физика,1,0,3,9,45,10,25,14,True,Некто
576,10,в,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,9,45,10,25,10,True,Некто
577,10,в,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,9,45,10,25,10,True,Некто
578,11,а,англ. Татьяна Петровна,алгебра и начала анализа,1,0,3,9,45,10,25,11,True,Некто
579,11,а,англ. Светлана Николаевна,алгебра и начала анализа,1,0,3,9,45,10,25,11,True,Некто
580,11,б,англ. Татьяна Петровна,информатика и ИКТ,1,0,3,9,45,10,25,13,True,Некто
581,11,б,англ. Светлана Николаевна,информатика и ИКТ,1,0,3,9,45,10,25,15,True,Некто
582,11,в,англ. Татьяна Петровна,физическая культура,1,0,3,9,45,10,25,,True,Некто
583,11,в,англ. Светлана Николаевна,физическая культура,1,0,3,9,45,10,25,,True,Некто
584,8,а,англ. Татьяна Петровна,биология,1,0,3,10,45,11,25,2,True,Некто
